,basy_zyzd_jbbm_for_str_3,basy_yydj,basy_ssjczbm1_for_str_3,HAOCAI-3-3-E,JCJY-3-3-E,YP-3-3-E,ZFY-3-3-E,记录条数-3-3
1098,B18,5,,377.1988709677419,2349.8322580645163,2828.7148387096777,7359.178548387097,62
1110,B18,6,,339.00217125382267,3731.491467889908,4077.006880733945,10439.551498470948,327
1122,B18,6,44.,366.6908695652174,4160.024637681159,3732.5473913043475,11049.933333333334,69
1123,B18,6,45.,411.9947619047619,5015.551428571429,3325.388095238095,11882.89,21
1125,B18,6,50.,3694.766601941748,3578.885436893204,3383.052524271845,15207.900194174757,103
1138,B20,5,,415.55035714285714,3778.9382142857144,3661.8224999999998,11163.102857142858,28
1150,B20,6,,461.62742424242424,6743.809646464647,10813.592373737374,23926.463080808084,198
1151,B20,6,03.,603.1902222222222,10587.644444444444,17958.29977777778,37491.474,45
1156,B20,6,33.,492.2604918032787,9945.583606557377,15693.26393442623,33711.52868852459,61
1182,B22,6,,476.70160714285714,8180.758928571428,15089.156785714285,31241.452500000003,56
1183,B22,6,03.,765.1103225806451,12274.703225806452,23879.62774193548,47066.61548387097,31
1199,B24,3,,1491.1860714285715,9926.214285714286,12275.597142857145,49099.659999999996,28
1210,B24,6,,429.23,4348.219210526316,3776.408421052631,11261.97,38
1240,B27,3,,280.65633333333335,923.5366666666666,1158.826,3565.2706666666663,30
1243,B27,5,,283.3624137931034,912.1827586206896,758.828275862069,3126.9468965517244,29
1247,B27,6,,335.1987368421053,1656.4821052631578,1623.0311578947367,5268.668315789474,190
1252,B27,6,41.,638.1986956521739,5943.782608695652,3232.6808695652176,13361.508695652174,23
1259,B27,6,93.,364.04196428571424,1510.7271428571428,1178.8173214285714,4687.634821428571,56
1262,B27,6,99.,489.6210714285715,2159.942857142857,1712.268214285714,6330.794642857143,28
1306,B37,6,,590.8709574468086,5316.261489361702,7803.5440425531915,19640.56840425532,94
1309,B37,6,33.,885.6303225806452,8422.812096774192,8306.620161290322,24492.38951612903,62
1327,B37,6,93.,1388.1877272727272,9019.76787878788,10878.057272727274,30530.876363636366,66
1328,B37,6,96.,4829.082619047619,20274.14619047619,27880.976666666666,76987.67738095237,42
1355,B44,6,,586.6444554455446,6255.225643564357,12188.852178217823,23287.09594059406,101
1361,B44,6,22.,2012.1480357142857,2203.9892857142854,1861.2583928571428,12591.694285714286,56
1364,B44,6,33.,782.1749668874172,7024.386953642384,12586.076225165563,25537.45523178808,151
