,basy_zyzd_jbbm_for_str_3,basy_yydj,basy_ssjczbm1_for_str_3,HAOCAI-3-3-E,JCJY-3-3-E,YP-3-3-E,ZFY-3-3-E,记录条数-3-3
1487,B02,5,03.,500.6974285714286,2187.382857142857,1409.0328571428572,6654.803714285715,35
1488,B02,5,04.,735.9813725490196,1700.3980392156861,1187.7896732026145,6546.501764705882,153
1492,B02,5,17.,51.583444444444446,919.6933333333333,1008.6817777777778,3560.5891111111114,90
1500,B02,5,44.,151.73892857142854,2129.530357142857,931.4828571428571,5082.2425,28
1512,B02,5,93.,58.554951456310675,1036.551844660194,856.6693203883495,4437.452912621359,103
1514,B02,5,99.,54.24189265536724,1009.1278531073447,958.4343220338983,4450.583587570622,354
1515,B02,6,,107.59304061895551,1853.8824216634428,1105.688328820116,4982.460715667311,2585
1517,B02,6,03.,719.5982051282052,3096.9940705128206,1416.5303525641027,10059.652083333334,312
1518,B02,6,04.,743.580508982036,3030.549251497006,1523.8915568862276,10692.992005988024,668
1519,B02,6,05.,226.6631818181818,2196.344318181818,1241.7522727272726,8758.648181818182,44
1524,B02,6,17.,84.47702586206896,1264.2597413793103,1894.8794396551725,6140.053318965518,232
1530,B02,6,31.,110.60454545454546,1680.4227272727273,1265.1168181818182,5559.033636363636,22
1537,B02,6,44.,139.33770833333332,2254.905625,1767.8187500000001,7215.028333333333,48
1538,B02,6,45.,284.0694871794872,3018.141025641026,1760.2802564102562,8495.852564102564,39
1547,B02,6,86.,222.8124867724868,1518.2888888888888,1591.6283597883598,6694.729312169313,189
1549,B02,6,88.,459.8642857142857,3216.3190476190475,1399.4952380952382,8121.4228571428575,21
1551,B02,6,93.,71.16020558002937,1320.4367694566813,1211.0508663729809,5492.095183553597,681
1556,B02,6,99.,86.14436156763591,1507.3526169405814,1354.086017699115,6014.9900379266755,791
1580,B07,5,86.,167.72916666666666,1994.66625,571.3741666666666,4042.287083333333,24
1593,B08,2,,115.49795454545455,534.4706818181818,647.1463636363636,1789.0354545454545,88
1595,B08,2,93.,97.7604,769.36,806.836,2319.398,25
1597,B08,3,,62.75764532019705,504.31726108374386,390.0206403940887,1499.8619113300495,1015
1605,B08,4,,79.93990909090908,400.4472727272727,330.8951818181818,1425.600090909091,110
1607,B08,5,,55.265717557251904,548.8456870229007,380.13009923664123,1561.2238625954199,1310
1609,B08,5,17.,37.95869565217391,471.32173913043476,342.2221739130435,1531.5908695652172,23
1614,B08,5,93.,52.460952380952385,625.0452380952381,403.91428571428577,1756.1457142857141,21
1616,B08,5,99.,52.439130434782605,419.60021739130434,485.2863043478261,1495.2365217391305,46
1617,B08,6,,81.73880765883376,903.3492167101828,462.11441253263706,2158.640226283725,1149
1619,B08,6,17.,102.43102564102564,593.0025641025641,502.454358974359,1920.1623076923076,39
1627,B08,6,89.,119.47,1161.1999999999998,384.54083333333335,2465.3063888888887,36
1629,B08,6,93.,114.95034090909093,762.4432954545454,563.3560227272727,2288.0726136363633,88
1631,B08,6,99.,115.34157894736843,716.7657894736842,520.3536842105262,2142.9199999999996,38
1645,B16,3,,57.64173913043478,1309.6265217391303,1215.3360869565217,3625.4028260869563,46
1651,B16,5,,77.55516129032259,1579.6387096774195,1096.9709677419355,3917.639677419355,31
1658,B16,6,,174.69673076923075,2660.0653846153846,1955.5996153846156,6618.281923076923,52
1680,B17,5,,57.482499999999995,2004.4208333333333,1843.64,5318.089583333333,24
1687,B17,6,,248.1523076923077,3368.863846153846,3022.3429230769234,8697.220461538462,65
1701,B18,2,,28.515806451612903,937.1161290322581,1806.4545161290323,3630.7316129032256,31
1704,B18,3,,72.33207100591716,1459.0855621301775,1076.0575147928994,3893.566390532544,169
1717,B18,5,,108.53727272727274,1730.3176988636362,1714.513778409091,4750.622301136364,352
1727,B18,5,44.,129.1416,2389.822,1990.2156,6063.2119999999995,25
1739,B18,6,,148.34884032114184,2790.6970205173952,2708.064968777877,7345.621284567351,1121
1753,B18,6,44.,204.0764492753623,3471.7540579710144,2961.5267391304346,8893.126594202899,138
1754,B18,6,45.,216.79764705882354,3656.1635294117646,2513.0713725490195,8563.32705882353,51
1756,B18,6,50.,6673.231574074074,3902.491111111111,3293.9075000000003,19786.65824074074,108
1763,B18,6,93.,77.97893617021278,1922.1004255319149,2266.6731914893617,6007.622765957447,47
1766,B18,6,99.,127.27940000000001,2287.22,3210.1492,8046.060600000001,50
1773,B20,3,,96.7761111111111,1787.8416666666667,1753.7825,6227.8711111111115,36
1776,B20,5,,154.2087619047619,2463.867619047619,2009.7549523809523,6424.279904761905,105
1791,B20,6,,358.3586689419795,5931.390750853242,8627.788771331057,19777.281638225257,293
1792,B20,6,03.,538.9172413793103,9471.951896551724,16271.029137931033,34234.433620689655,58
1797,B20,6,33.,478.16202531645575,9713.210379746835,15672.848101265823,33245.2129113924,79
1798,B20,6,34.,797.5177272727273,9961.354545454546,14013.779545454547,34460.54318181818,22
1821,B22,3,,87.92171597633137,1525.7337278106509,1180.5881656804734,4745.231656804734,169
1830,B22,6,,281.5479775280899,6285.3797752809,9542.239662921347,21301.93191011236,89
1831,B22,6,03.,537.4057142857143,10546.595238095239,19166.277380952382,38790.765,42
1856,B24,2,,114.91681818181819,1628.1272727272728,822.0840909090908,5653.064545454546,22
