,basy_zyzd_jbbm_for_str_3,basy_yydj,basy_ssjczbm1_for_str_3,HAOCAI-3-3-E,JCJY-3-3-E,YP-3-3-E,ZFY-3-3-E,记录条数-3-3
1711,C20,5,45.,623.2488,3868.672,810.5408,7309.6304,25
1713,C20,5,48.,10218.281234567901,7617.491111111111,4295.137592592593,33940.417839506175,162
1722,C20,6,,521.6358064516129,5508.68064516129,3118.2345161290323,12735.283870967742,31
1725,C20,6,38.,1361.2481818181818,3907.3618181818183,5415.619545454546,14319.277272727271,22
1730,C20,6,45.,1093.7497530864198,5660.553950617284,1881.3272839506174,11777.486419753086,81
1731,C20,6,46.,4712.407234042554,8069.068297872341,4597.374680851063,26086.950212765954,47
1732,C20,6,48.,12927.788061509786,8884.152534948742,6192.263392357875,43182.8354613234,1073
1734,C20,6,54.,9848.29409090909,8565.820454545454,7497.001363636364,39674.00681818182,22
1744,C20,6,99.,775.1941221374046,4157.566870229008,4033.204885496183,11523.157022900763,131
1755,C21,6,48.,9543.798064516128,8979.998064516129,5310.81064516129,38885.2135483871,31
1762,C22,1,39.,9605.192978723404,2044.8829787234042,4518.092765957446,21032.59425531915,47
1776,C22,3,,489.9811111111111,4496.524814814815,4518.20037037037,13751.190740740742,27
1786,C22,4,,744.1780645161291,3476.4748387096774,7256.837741935484,14392.915483870967,31
1791,C22,4,50.,2666.0312,5702.1107999999995,4955.9452,30670.7336,25
1800,C22,5,,374.2183673469388,4227.10693877551,3008.5734693877553,10031.75693877551,49
1805,C22,5,39.,6366.520697674419,3887.960465116279,3480.23488372093,21121.053255813953,43
1809,C22,5,50.,7283.659024390245,7006.941463414633,4221.162682926829,28069.745121951222,41
1811,C22,5,54.,551.0513333333333,3601.915,3698.8563333333336,12123.731333333333,30
1817,C22,6,,378.90121546961325,4054.195690607735,3274.4149723756905,10082.680276243094,181
1825,C22,6,39.,9442.132397260275,4398.96345890411,5131.386506849315,29152.890907534245,584
1833,C22,6,50.,10559.08255023184,8190.407326120557,7253.558315301391,44162.49891808346,647
1834,C22,6,51.,5332.644594594594,6687.957837837838,7628.974054054053,26748.407567567567,37
1836,C22,6,54.,1303.248725490196,5058.488529411765,6991.766862745098,18613.46431372549,102
1841,C22,6,88.,5422.301904761905,4002.813809523809,2980.444761904762,18219.15952380952,21
1847,C22,6,99.,1578.3945263157896,4460.646736842105,5363.287263157895,15778.252842105263,95
1876,C23,6,50.,9996.313333333334,8327.612424242425,8879.236969696969,44954.02333333333,33
1877,C23,6,51.,5872.791052631579,7038.1849999999995,5657.123947368421,29105.40894736842,38
1916,C24,6,,484.3534482758621,3976.2306896551727,3153.8279310344824,10708.762758620689,29
1923,C24,6,50.,18949.499807692308,15226.268076923076,12934.450769230769,73957.70903846154,52
1924,C24,6,51.,8748.340421052631,7132.761578947368,6845.917052631579,31915.045894736842,95
1925,C24,6,52.,24930.44763636364,15156.057818181818,19795.702363636366,92957.11181818183,55
1956,C25,4,,963.1408108108108,3568.864864864865,8138.185135135134,16008.495405405405,37
1969,C25,5,,339.92545454545456,2739.318181818182,3153.5,8741.182272727274,22
